id	text	created_at	favorite_count	retweet_count	lang	user_id	user_name	user_screen_name	user_followers_count	user_friends_count	user_favourites_count	user_listed_count	user_statuses_count	user_description	user_location	user_created_at	user_verified	user_protected
1506077036649263104	Meanwhile Western and European values of #Ukrainian people !!! Punishment of Children and Women for stealing food is now common in #Ukraine by Azov battalion !!! https://t.co/gX2cKI923P	Tue Mar 22 01:15:21 +0000 2022	114.0	69.0	en	1253688657925378050	Su-57 5th Gen Fighter	5thSu	6818.0	284.0	55681.0	77.0	44307.0	Jai Shri Krishna, i Love #Putin.  RTs and news i post are not my views.. i just copy paste news from different Defense sites and forums..	Sochi	Fri Apr 24 14:14:19 +0000 2020	False	False
1506048703299215364	Luego que no hay nazis en Ucrania xd https://t.co/eS6HPO2pY7	Mon Mar 21 23:22:46 +0000 2022	50.0	16.0	es	1351503232825221127	⚜️Abraham⚜️	que_putada_	199.0	225.0	35620.0	0.0	12140.0	Enfadao 17😺🍀	República Pirata🏴‍☠️	Tue Jan 19 12:14:25 +0000 2021	False	False
1505846525146062852	On March 20, #RussianMilitaries attacked the Podilsky district, #Kyiv. As a result of the shooting, a mall and automobiles at the parking lot got burnt. The information about murdered and injured people is found out. #WARINUKRAINE #WarCrimes #Kyivunderattack https://t.co/qnhMDLNruJ	Mon Mar 21 09:59:23 +0000 2022	240.0	122.0	en	14106476	KyivPost	KyivPost	370179.0	1573.0	2852.0	5629.0	56389.0	The award-winning Kyiv Post is the top international source of English-language news about Ukraine since 1995.	#Kyiv, #Ukraine	Sun Mar 09 08:15:00 +0000 2008	True	False
1497827641172410368	#Ukraine army cats are trained to spot and direct the location of  #Russiansniper laser dots. This is Mikael “The panther of   Kharkiv” who single handed exposed the location of 4 Snipers which ended in their deaths. #RussiaUkraineWar #invasionofUkraine #Putin #VolodymyrZelensky https://t.co/E4OUoKIqkr	Sun Feb 27 06:55:12 +0000 2022	5047.0	1196.0	en	79019935	R. Mônzon 🇺🇦🌻11:11	NowImNothing_	433.0	1351.0	12035.0	27.0	9465.0	Punch Nazis & commies💥↙️↙️↙️, Neil Gaiman,🇯🇵日本, DNC, 🐱🐶 rescue, TNR INFJ 🦖שלום حب🇵🇸🇮🇱NASA NIИ 🇺🇸chapin 🇬🇹 PBS📺 🌈♻️.🖕🏽fk Putin	United States	Thu Oct 01 22:21:51 +0000 2009	False	False
1501201567478865922	"""Chinese Foreign Ministry: """"The US has 336 labs in 30 countries under its control, including 26 in Ukraine alone. It should give a full account of its biological military activities at home and abroad and subject itself to multilateral verification."""" https://t.co/SP4lBq83Um"""	Tue Mar 08 14:21:59 +0000 2022	1937.0	1149.0	en	995265275481284608	曹 毅 CAO Yi أبو وسيم	CaoYi_MFA	98124.0	5863.0	66932.0	283.0	82788.0	Consul, Embassy of #China in #Lebanon. Chinese diplomat. Past postings: @MFA_China; @ChinaIraq. RTs≠endorsement.  قنصل سفارة #الصين في لبنان	Beirut, Lebanon	Sat May 12 11:31:47 +0000 2018	True	False
1505964908516712459	This is what StandWithUkraine means: https://t.co/0wwYNRPPvH	Mon Mar 21 17:49:48 +0000 2022	6826.0	2099.0	en	1363250767864422404	слава КПСС	GloryToTheCPSU	1038.0	412.0	5219.0	6.0	3257.0	Yankee Go Home / 美国人回家 / أميركا، عودي من حيث جئتِ 🔞Minors & 🚫American Paperwork Holders DNI  #NotoNATO #FreePalestine #FreeKorea	Chongqing	Sat Feb 20 22:14:52 +0000 2021	False	False
1505654899777937413	I don’t know who took footage of Lukashenko explaining to Putin Ukraine’s “plan to attack Belarus” and then spliced him into what looks like a porno, and I’m not totally sure what it means, but I’m very here for it. https://t.co/a699UoAzKS	Sun Mar 20 21:17:56 +0000 2022	9861.0	1734.0	en	117856715	Kevin Rothrock	KevinRothrock	104279.0	701.0	22182.0	3180.0	18676.0	I monitor the Russian media. Day job: very famous & serious @meduza_en managing editor. Hear me @TheRussiaGuy. Send complaints to kevin@meduza.io. Father of 4.	New Haven, CT	Fri Feb 26 21:07:56 +0000 2010	True	False
1501123496797167617	The bullets and bombs in #Ukraine could take the global hunger crisis to catastrophic levels. Supply chains and food prices will be dramatically impacted. @WFP's operational costs alone will rise by $60-75 million per month.  Simply put, higher costs = less food and more hunger. https://t.co/XBHmPFKpAb	Tue Mar 08 09:11:45 +0000 2022	172.0	115.0	en	849183802777882624	David Beasley	WFPChief	86167.0	532.0	3863.0	429.0	2926.0	The official account of the Executive Director for the UN World Food Programme @WFP, David Beasley. Working to achieve a world with #ZeroHunger.	Rome, Italy	Tue Apr 04 08:56:10 +0000 2017	True	False
1505141259882704897	▫️Destruction of a weapons depot of the Armed Forces of Ukraine by high-precision missile weapons strike. We can see the exact hit of an underground hangar with weapons and ammunition. https://t.co/sKTF46Tdb0	Sat Mar 19 11:16:55 +0000 2022	1184.0	364.0	en	2742078001	Минобороны России	mod_russia	325603.0	223.0	2910.0	2292.0	46761.0	Министерство обороны Российской Федерации   Telegram: http://t.me/mod_russia, http://t.me/mod_russia_en Rutube: http://rutube.ru/channel/24675435/	Москва	Mon Aug 18 13:14:39 +0000 2014	True	False
1507153390362632192	Los Rusos destruyendo sede del Ministerio de Justicia de Ucrania con 2 Misiles primeros al frente, 2 atrás y 2 de último.  Avisaron antes a los Ucranianos y notificaron a la prensa con la fecha y hora exacta del ataque. Usando *Misiles Hipersonicos* (Indetectables)  #24Mar https://t.co/YBQxMTRs9v	Fri Mar 25 00:32:24 +0000 2022	46.0	118.0	es	110574103	★𝐉𝐎𝐓𝐀★ οƒιϲιαℓ ★ 𝟛𝟛K 🌐	JESUSESA	32889.0	36111.0	91020.0	92.0	113540.0	★ 𝒫𝓇𝓸𝒻𝓮𝓈𝓈𝒾𝓸𝓃𝒶𝓁 ★ Photography ★ Astronomy ★ ™TEAMJυՆɿ૯੮ค #∆C∆ • ASTROPHOTOGR∆PHY ● #TeamJOT∆ ☆ @MarketingDiJeOs ☆ 𝑪𝑶𝑴𝑴𝑼𝑵𝑰𝑻𝒀 𝑴𝑨𝑵𝑨𝑮𝑬𝑹 ☆	#𝓥𝓮𝓷𝓮𝔃𝓾𝓮𝓵𝓪 ★★★★★★★ 	Tue Feb 02 01:19:21 +0000 2010	False	False
1502526143806726145	#ifwefallyoufall ❗️ @NATO close the sky over Ukraine! https://t.co/kRWIQlU9Pn	Sat Mar 12 06:05:22 +0000 2022	16625.0	6414.0	en	630995607	Defence of Ukraine	DefenceU	842511.0	94.0	182.0	6420.0	10936.0	Офіційна сторінка Міністерства оборони України 🇺🇦  Official page of the Ministry of Defense of Ukraine	Україна	Mon Jul 09 08:39:09 +0000 2012	True	False
1501185437901082629	The US has 336 labs in 30 countries under its control, including 26 in Ukraine alone. It should give a full account of its biological military activities at home and abroad and subject itself to multilateral verification. https://t.co/vEiytBRKuo	Tue Mar 08 13:17:53 +0000 2022	7249.0	4322.0	en	1183694592433983489	Spokesperson发言人办公室	MFA_China	438099.0	191.0	220.0	1592.0	5617.0	Follow us to know more about China's Diplomacy.  YouTube http://t.cn/A67zK9yN  Facebook http://t.cn/A67zKuDi  Instagram http://t.cn/A62t2uG3	中国，北京 Beijing PRC	Mon Oct 14 10:42:48 +0000 2019	True	False
1502030843174428680	"""This is my fuck you to the @israel_mid_ru and @RussianEmbassyC lies suggesting this was the maternity hospital in the photo they posted.  I located the building 10.34km away  47° 6'3.93""""N  37°40'17.54""""E.  Fuck your lies and get out of Ukraine!  #SlavaUkraini https://t.co/aLJGyWlU0C"""	Thu Mar 10 21:17:14 +0000 2022	1166.0	316.0	en	213482579	Justin H	digitaljonah	206.0	162.0	3400.0	6.0	1271.0	he/him	Canada	Tue Nov 09 01:20:10 +0000 2010	False	False
1507722793022070786	Il video pazzesco di un giovane Zelensky che scherza su Putin nel programma umoristico KVN (una specie di Giochi senza frontiere della comicità dei Paesi ex Urss), con Putin nel pubblico, che sorride e batte le mani.	Sat Mar 26 14:15:00 +0000 2022	360.0	91.0	it	261174847	Paolo Mossetti	paolomossetti	2903.0	1115.0	4188.0	43.0	21024.0	Economic anthropologist and writer.✍️Esquire, Le Grand Continent, Wired. Author of MIL MÁSCARAS (Akal, 2021) 🎭	 Lviv 🇺🇦	Sat Mar 05 11:55:09 +0000 2011	False	False
1500449420734865409	« STOP PUTIN’S WAR »  Actions des @Femen_France sous la Tour Eiffel à Paris contre Vladimir Poutine et la guerre en Ukraine.   #UkraineUnderAttaсk #StopPutinNOW https://t.co/8l8bXbDqeQ	Sun Mar 06 12:33:13 +0000 2022	17068.0	5706.0	fr	1643934410	Remy Buisine	RemyBuisine	157644.0	3999.0	27376.0	1038.0	8333.0	Journaliste @Brutofficiel en immersion en direct au cœur de l’actualité.📱 Instagram / Tiktok : RemyBuisine	Paris	Sun Aug 04 00:10:14 +0000 2013	True	False
1507411655390642177	⚡️In apparent gaffe, Biden tells US troops in Poland they will see the bravery of Ukrainians “when you are there.”  Biden made the remark as he met the U.S. Air Force’s 82nd Airborne Division. Previously, Biden repeatedly said that the U.S. will not deploy any troops to Ukraine.	Fri Mar 25 17:38:39 +0000 2022	19095.0	2428.0	en	1462548977367359490	The Kyiv Independent	KyivIndependent	2022354.0	19.0	133.0	14303.0	2595.0	Independent English-language journalism in Ukraine.  Become our patron: https://t.co/4OIXdyilwG  Donate: https://t.co/SoNr2TVrxO	Kyiv	Sun Nov 21 22:30:41 +0000 2021	True	False
1498094460580016128	The majority of mankind (that are non-white) support Russia's stand in Ukraine.Putin is absolutely right! When the USSR parked nuclear armed missiles in Cuba in 1962 the West was ready to blow up the world over it. Now when NATO does the same they expect Russia to do differently?	Mon Feb 28 00:35:27 +0000 2022	4603.0	1003.0	en	2723451553	Muhoozi Kainerugaba	mkainerugaba	540078.0	970.0	717.0	149.0	7166.0	Official Twitter account of Lt. Gen. Muhoozi Kainerugaba, the SPA/SO & Commander of Land Forces (UPDF). Tweets by Gen. Muhoozi will be signed off with 'MK'.		Mon Aug 11 07:44:30 +0000 2014	True	False
1498353033830445060	Pongámosle cara a estos desalmados que han votado en contra del plan de ayuda financiera a Ucrania. Lo más granado de PODEMOS, PdCat y cómo no, BILDU. Acompañadme...	Mon Feb 28 17:42:55 +0000 2022	453.0	345.0	es	377933581	kinete21	kinete21	1455.0	1063.0	23636.0	6.0	44483.0	Trabajador Social y Sociólogo. Ahora Técnico en Turismo Accesible.	Sevilla, España	Thu Sep 22 11:02:56 +0000 2011	False	False
1504453338317959169	Dead Russian soldiers smoking a sigaret… don’t  believe everything you see… so called ‘killed Russian soldiers’… there is mediacensorship in the West for a reason. We are at a propaganda war #Ukraine #Belarus #Biden https://t.co/91m58QiPLc	Thu Mar 17 13:43:21 +0000 2022	557.0	287.0	en	1901687191	Gabrielle Popken	gjfpopken	2523.0	552.0	2518.0	132.0	3775.0	Werkt als adviseur in het Europees parlement. Voormalig kamerlid en senator. Vecht voor onze vrijheid.	Den Haag, Nederland	Tue Sep 24 20:24:22 +0000 2013	False	False
1506626665572614149	The Retroville Mall in Kyiv.  It was recently targeted by a Russian missile. The blast took off window glasses in buildings 100-200 meters away. https://t.co/8db7TJbql2	Wed Mar 23 13:39:23 +0000 2022	4702.0	1261.0	en	262219168	Illia Ponomarenko 🇺🇦	IAPonomarenko	1120869.0	1336.0	22660.0	12199.0	14271.0	Defense reporter with The Kyiv Independent. War, weapons, beer & heavy metal. A village guy from Donbas in a crusade for something better.	Kyiv, Ukraine	Mon Mar 07 16:23:56 +0000 2011	True	False
1493377406811643904	We know what we are fighting for. How about Russia? 私たちは何のために戦っているのかを知っています。ロシアはどうですか？ https://t.co/8FEInU3bWn	Tue Feb 15 00:11:34 +0000 2022	12852.0	3258.0	ja	1316632272007651329	セルギー・コルスンスキー駐日ウクライナ特命全権大使	KorsunskySergiy	41449.0	219.0	12971.0	701.0	11375.0		Minato-ku, Tokyo	Thu Oct 15 06:49:36 +0000 2020	False	False
1501263943809089536	The war in Ukraine not only has a dramatic impact on the lives of civilians but also has global repercussions.  Developing countries already in dire situations can simply not afford skyrocketing prices of food, fuel and other essential goods.	Tue Mar 08 18:29:50 +0000 2022	3912.0	1135.0	en	811229675758505984	António Guterres	antonioguterres	1664407.0	222.0	41.0	4627.0	3574.0	Secretary-General of the @UN.  We will never, ever give up making this world better for everyone, everywhere.		Tue Dec 20 15:20:01 +0000 2016	True	False
1509223304984506371	Reminder: Ron DeSantis is choosing to keep $300,000,000 of Florida’s pension invested in Russia, hoping the country rebounds.  He’s betting our pension on Russia.	Wed Mar 30 17:37:30 +0000 2022	16952.0	5778.0	en	37190669	Nikki Fried	NikkiFried	278309.0	2031.0	9498.0	925.0	8114.0	Florida Agriculture Commissioner. Only statewide elected Democrat since 2012. Running for governor to bring #SomethingNew to Florida.	Donate 👉	Sat May 02 12:52:12 +0000 2009	True	False
1508424057770889222	Leaked document from Russia with order to film propaganda videos in order to discredit the attitude of Ukrainian forces to POWs https://t.co/OofICo21QQ	Mon Mar 28 12:41:35 +0000 2022	52050.0	17367.0	en	279390084	Anonymous	YourAnonNews	8022759.0	831.0	20505.0	16797.0	189383.0	We are Anonymous, we are legion, we do not forgive, we do not forget. Expect us.   Prepared to go forward w/it. Here live. Not a cat.  #Anonymous #HackThePlanet	The Interwebs	Sat Apr 09 05:10:37 +0000 2011	False	False
1505229695931064327	New #satellite imagery from this morning, March 19, 2022, of #Mariupol, #Ukraine, showing the aftermath of the airstrike on the Mariupol Drama Theater. https://t.co/hgPOa9ABBE	Sat Mar 19 17:08:19 +0000 2022	467.0	268.0	en	17027323	Maxar Technologies	Maxar	95660.0	871.0	7270.0	1618.0	10453.0	Maxar combines Space Infrastructure and Earth Intelligence capabilities to bring innovative solutions to commercial and government missions.	Westminster, Colorado, USA	Tue Oct 28 19:49:49 +0000 2008	False	False
1509853673278562304	🔴 #Aljazeera en directo desde un hospital al que “están trayendo gente herida de #Irpin”. La cámara captura como una serie de soldados de las FFAA de #Ucrania bajan de una ambulancia. Uno de ellos levanta las manos en señal de triunfo.   ☝🏻 El vehículo con la #CruzRoja. https://t.co/lrGo7D5rbR	Fri Apr 01 11:22:22 +0000 2022	64.0	48.0	es	343933160	Rusia en España	EmbajadaRusaES	29136.0	716.0	7826.0	325.0	13185.0	Cuenta oficial de la Embajada de la Federación de Rusia en el Reino de España 🇷🇺🇪🇸	Madrid	Thu Jul 28 09:13:00 +0000 2011	True	False
1509871449661755437	🚩Detenido en #Madrid un hombre por trata de seres humanos y sustracción de menores procedentes de #Ucrania   Se hacía pasar por familiar de dos chicas de 15 y 16 años, procedentes de #Jerson, a las que pretendía trasladar hasta #Málaga   https://t.co/YDKjCIXScu  #SomosTuPolicía	Fri Apr 01 12:33:00 +0000 2022	478.0	125.0	es	23791197	Policía Nacional	policia	3654970.0	0.0	33435.0	7933.0	41472.0	En caso de urgencia, llámanos: 091 https://t.co/hl2HN4MJZQ https://t.co/lzQmnWHTOW https://t.co/Yf06hsh8ui https://t.co/XN9qbC0d3d	España	Wed Mar 11 17:02:34 +0000 2009	True	False
1510973047225917444	'Pornhub has a new category: “Ukrainian girls and war rape videos”' | @bindelj reports on the exploitation of women in Ukraine https://t.co/9egaCmKIWH	Mon Apr 04 13:30:21 +0000 2022	850.0	450.0	en	844169711072002048	UnHerd	unherd	85706.0	116.0	561.0	717.0	44007.0	Challenging the herd with new and bold thinking in philosophy, politics and culture.	London, United Kingdom	Tue Mar 21 12:51:57 +0000 2017	True	False
1509883954509328394	Con más de 30 millones de teléfonos móviles en Ucrania, y con un 90% de ciudadanos que tienen acceso a internet, y no hay ningún vídeo casero de la guerra, como tampoco la había de la gente  desplomándose en plena plandemia ... otra estafa.	Fri Apr 01 13:22:41 +0000 2022	4394.0	1682.0	es	1507271042447912960	Esteban Gómez	Sanitariottoker	2438.0	62.0	85.0	2.0	316.0	Sanitario coreógrafo de bailes Tik Toks  en la mayor estafa sanitaria del Siglo, mientras cerrabas tu negocio, nosotros bailábamos y nos aburríamos.		Fri Mar 25 08:20:10 +0000 2022	False	False
1508586929226502144	Instead of divesting our state pension from Russia, the DeSantis Administration will continue to support Putin’s war with Florida taxpayer dollars.   Why is the plight of Ukrainians fighting for their lives and their democracy not compelling enough for him to act?	Mon Mar 28 23:28:46 +0000 2022	393.0	171.0	en	38970940	Charlie Crist	CharlieCrist	95505.0	484.0	530.0	1231.0	5255.0	Former Governor, proud @FloridaState alum, serving the Sunshine State in Congress. Running for Governor to build a Florida for all.   Text CHARLIE to 54238 📱	St. Petersburg, Florida	Sun May 10 01:42:17 +0000 2009	True	False
1510661555393904643	🇺🇦 Meer bewijs dat het bloedbad van Bucha een hoax is!!   Onderstaande video is van 1 april 2022. De burgemeester van Bucha, Anatoliy Fedoruk, bevestigt hierin dat Bucha bevrijd is. Geen woord over doden en wreedheden van het Russische leger.	Sun Apr 03 16:52:36 +0000 2022	761.0	426.0	nl	826525977228541953	Kees71	Kees71234	22157.0	3584.0	32948.0	162.0	35831.0	Het establishment(inclusief Poetin) gebruikt de oorlog in de Oekraïne om bewust een enorme wereldwijde crisis te creëren!   Telegram: https://t.me/Kees71234	Zuid-Holland, Nederland	Tue Jan 31 20:22:03 +0000 2017	False	False
1506275327911378953	"""Former Canadian Armed Forces sniper """"Wali"""" says he was the last to learn of his own death in Ukraine. Spoke to him this am. He returned from battling Russian forces on the frontlines in the Kyiv region &amp; learned about a Russian disinformation campaign declaring he was killed. https://t.co/XTIbgemPGT"""	Tue Mar 22 14:23:18 +0000 2022	3388.0	1057.0	en	16854142	Ashley Burke	AshleyBurkeCBC	16556.0	1668.0	1071.0	428.0	7377.0	Senior Reporter, CBC’s Parliamentary Bureau. DM me for Signal #. Email: ashley.burke@cbc.ca, ashleyburkecbc@protonmail.com, http://cbc.ca/securedrop/	Ottawa, Ontario	Sun Oct 19 18:28:05 +0000 2008	True	False
1509555260783738889	@romeanews @zminaUkraine At the pillories for looters - or in this case, alleged thieves - the hands and faces are more often coloured green.   This is zelyonka, an antiseptic dye that can be removed from the skin only with great difficulty. 20/...  https://t.co/kkJVzPLZXt	Thu Mar 31 15:36:35 +0000 2022	291.0	24.0	en	931972285149405186	Brecht Castel	brechtcastel	11474.0	3996.0	7107.0	183.0	7154.0	📰 Journalist/factchecker @Knack 😍 #OSINT | 🎥 #HowToOSINT🧐 on YouTube: http://tinyurl.com/brechtcastel | 🎙️ Kerekewere   Tips? ➡️  DM	Brussels, Belgium	Sat Nov 18 19:48:02 +0000 2017	False	False
1510640764958777350	"""‼️ Las fotos y videos de la ciudad ucraniana de #Bucha con """"evidencia de crímenes"""" de los militares rusos son otra falsificación del régimen de #Kiev para los medios occidentales, anunció este domingo el Ministerio de Defensa de #Rusia.  @MAECgob @desdelamoncloa @Defensagob https://t.co/eG7T1rDJ2g"""	Sun Apr 03 15:29:59 +0000 2022	748.0	519.0	es	343933160	Rusia en España	EmbajadaRusaES	29688.0	715.0	7832.0	334.0	13194.0	Cuenta oficial de la Embajada de la Federación de Rusia en el Reino de España 🇷🇺🇪🇸	Madrid	Thu Jul 28 09:13:00 +0000 2011	True	False
1511146289379131399	I tweeted this out this morning. I was predicting what @TuckerCarlson would say “tonight.” Here’s what’s funny: So many people read this tweet &amp; believed Tucker had already said it. Which is understandable becuz it’s EXACTLY the kind of thing Putin-lover Tucker would &amp; has said.	Tue Apr 05 00:58:45 +0000 2022	1283.0	191.0	en	236487888	Joe Walsh	WalshFreedom	397530.0	26469.0	11495.0	3156.0	103007.0	"""Host, """"White Flag with Joe Walsh."""" Former Candidate for President. Former Congressman. Author, """"F*ck Silence."""" Patriot, Husband, Father, Brother, Son. #BeBrave"""		Mon Jan 10 18:11:53 +0000 2011	True	False
1511397061182488576	BIG if True:🚨 Unconfirmed reports are now circulating claiming that US Army Major Gen Roger L. Cloutier has been Captured by Russian forces in or around Mariupol, Ukraine where, the reports claim, he was helping the AZOV Battalion.   Source: https://t.co/eya0cW2LzZ https://t.co/YdUJZ0NZTC	Tue Apr 05 17:35:14 +0000 2022	813.0	291.0	en	1336255199837470721	OSINT Updates 🚨	OsintUpdates	30389.0	579.0	12253.0	206.0	9009.0	Patriot | Journalist | Breaking News | #OSINT | Nation First | World News | Reporter | War | Open-source intelligence | News from Publicly Available Sources	Worldwide	Tue Dec 08 10:24:22 +0000 2020	False	False
1496579280091951111	We import 595,000 barrels of oil per day from Russia.  The Keystone XL pipeline would have produced 830,000 barrels per day.   Relying on Russian oil is a choice. And it’s a stupid one.	Wed Feb 23 20:14:40 +0000 2022	48055.0	10019.0	en	930552552302792705	Dan Crenshaw	DanCrenshawTX	1191468.0	845.0	1547.0	3092.0	3420.0	Dan Crenshaw, Congressman, Lieutenant Commander (Ret), a former Navy SEAL.	Houston, TX	Tue Nov 14 21:46:32 +0000 2017	True	False
1500525792555671562	BREAKING: Russia bans all John Deere farming equipment https://t.co/C3xV8yB9eu	Sun Mar 06 17:36:42 +0000 2022	2936.0	334.0	en	4382006968	Sputnik	Sputnik_Not	79409.0	0.0	0.0	612.0	130.0	The only Sputnik news agency available in Europe	Kremlin	Sat Dec 05 10:17:19 +0000 2015	False	False
1510635487710662672	#Ukraine is producing fakes to compromise Russian army? What fakes? 🙉🙈🙊 Forget this video where a “corpse” suddenly waves his hand! 🤷🏻‍♂️ It’s all Russian propaganda! Next time they will simply find better actors! #Bucha	Sun Apr 03 15:09:01 +0000 2022	377.0	187.0	en	923231030160400384	Dmitry Polyanskiy	Dpol_un	23856.0	290.0	4701.0	344.0	6371.0	First Deputy Permanent Representative of Russia 🇷🇺 to the UN. Hate lies and fake news. Dog lover 🐶 Views are my own. Retweet ❌endorsement	Manhattan, NY	Wed Oct 25 16:53:25 +0000 2017	True	False
1511412673287639041	🚨 Volodymyr Zelensky is a cousin of George Soros. Pentagon official says.	Tue Apr 05 18:37:16 +0000 2022	4040.0	1227.0	en	1336255199837470721	OSINT Updates 🚨	OsintUpdates	30546.0	579.0	12286.0	205.0	9045.0	Patriot | Journalist | Breaking News | #OSINT | Nation First | World News | Reporter | War | Open-source intelligence | News from Publicly Available Sources	Worldwide	Tue Dec 08 10:24:22 +0000 2020	False	False
1511069211497537544	BREAKING: Satellite photos show bodies lay in Bucha for weeks, disproving Russia's claim that the scene was staged after they left - NYT https://t.co/QC32f37lXV	Mon Apr 04 19:52:28 +0000 2022	10927.0	3970.0	en	189305014	BNO News	BNONews	378976.0	6.0	171.0	4918.0	21176.0	Breaking news and developing stories from the U.S. and around the world. Other accounts: @BNODesk (coronavirus) and @BNONoticias. Telegram: http://t.me/bnonews		Fri Sep 10 22:43:34 +0000 2010	True	False
1508840458239320069	Just left a Florida Cabinet meeting where, once again, Ron DeSantis was soft on Russia. Indefensible. https://t.co/FL3KZo8LDn	Tue Mar 29 16:16:12 +0000 2022	2815.0	755.0	en	37190669	Nikki Fried	NikkiFried	279019.0	2033.0	9511.0	920.0	8149.0	Florida Agriculture Commissioner. Only statewide elected Democrat since 2012. Running for governor to bring #SomethingNew to Florida.	Donate 👉	Sat May 02 12:52:12 +0000 2009	True	False
1505252151672643596	¿Graba Zelensky sus mensajes con un croma, en un estudio de grabación pretendiendo que sigue en Kiev? https://t.co/XCV5HMTHjv	Sat Mar 19 18:37:33 +0000 2022	1425.0	767.0	es	193096110	Rubén Luengas	rubengluengas	100280.0	4785.0	13540.0	683.0	60917.0	Periodista: contra el entretenimiento disfrazado de noticia. https://www.youtube.com/rubengluengas http://t.me/eltiempoentrenoticias	Ciudad de México y LA	Mon Sep 20 23:34:58 +0000 2010	False	False
1510856044771217414	Iga Świątek przekazała swoją wygraną z Miami - ponad 5 milionów złotych na rzecz Ukrainy.  Iga Świątek donated her win from Miami - over 5 million zlotys to Ukraine. https://t.co/mj5I0GgC0g	Mon Apr 04 05:45:26 +0000 2022	17811.0	2653.0	pl	920540646238248960	AnonymousNoWar	AnonymousNoWar	2848.0	107.0	4701.0	0.0	4625.0	Minimum Words, Maximum Content.                      A little🇵🇱 and a little🇺🇸 for the world.	Poland	Wed Oct 18 06:42:47 +0000 2017	False	False
1496856011361116165	#Ukraine: The aftermath of, presumably Russian, indirect fire against Vugledar near #Donetsk. A hospital came under fire and 4 people were killed and 10 injured. The photo shows fragments of the projectile, which allows us to determine the type of weapon used. https://t.co/5lsWL4UiWQ	Thu Feb 24 14:34:18 +0000 2022	509.0	202.0	en	1495480590572961792	🇺🇦 Ukraine Weapons Tracker	UAWeapons	445277.0	11.0	134.0	5792.0	1763.0	🇷🇺/🇬🇧 Debunking & Tracking Usage/Capture of Materiel in Ukraine. A @CalibreObscura & @ArmoryBazaar project. For commercial inquiries, please email.	❄️ UAWeapons@protonmail.com	Sun Feb 20 19:29:22 +0000 2022	False	False
1509953626520920066	First shocking videos emerge from Bucha after Russian forces retreated. Bodies left lying in the street; absolute destruction. This was a prosperous suburb just over a month ago.   #StopRussia #StandWithUkraine https://t.co/UQwXpKY212	Fri Apr 01 17:59:32 +0000 2022	780.0	564.0	en	1388819128052506627	Stratcom Centre UA	StratcomCentre	41051.0	309.0	273.0	1065.0	1930.0	The Centre for Strategic Communications and Information Security under the Ministry of Culture and Information Policy of Ukraine		Sun May 02 11:35:44 +0000 2021	True	False
1507808867023003660	Friendly ⚽️ match between The Netherlands and Denmark.  Players wear the shirt of Ukraine when singing the national anthems.  And captains wear the Ukrainian flag on their arm.  🇳🇱🇩🇰🇺🇦  #WeStandWithUkraine #WeSupportUkraine #StandWithUkraine️  #UkraineUnderAttaсk  #NEDDEN https://t.co/mKy87y8PB5	Sat Mar 26 19:57:02 +0000 2022	203.0	28.0	en	1922758250	PJ Kleiweg	PJKleiweg	14634.0	1196.0	6102.0	96.0	4710.0	Netherlands Ambassador to Belgium - neighbours & friends - father of three - RSCA en #ADO	Brussel - Bruxelles	Tue Oct 01 08:34:35 +0000 2013	True	False
1511411711273754630	De Oekraïne is 15x zo groot als Nederland,de Russen ‘zitten’ in Donbas,Luhansk en Mariupol.  Blijft over 13x Nederland.  Waarom worden de Oekraïners daar niet opgevangen?  Waarom kost dat weer 150.000 woningen hier?  Je kan toch beter in je land blijven? Veiligheid of omvolking..	Tue Apr 05 18:33:27 +0000 2022	1472.0	429.0	nl	2803134057	Ome Dirk	OmedirkDirk	287.0	149.0	1999.0	1.0	7950.0	..Sommige lemmingen wisten heel goed wat er ging gebeuren,maar ze zaten klem tussen de anderen.  En konden alleen maar meerennen.		Fri Oct 03 23:56:00 +0000 2014	False	False
1509985789404459011	My brother sent this to me. Town of Bucha northwest of Kyiv. The amount of dead citizens on one street alone…I just can’t even process. https://t.co/KOSwISih6N	Fri Apr 01 20:07:21 +0000 2022	37458.0	18212.0	en	1038196291753402369	Viktoriia 🇺🇸🇺🇦	ViktoriiaUAH	12823.0	640.0	11990.0	98.0	10001.0	1st gen Ukrainian American. Legal Immigrant. Naturalized Citizen. PA in Ukraine, doing it all over again here. #istandwithukraine	New Orleans, LA	Fri Sep 07 22:44:19 +0000 2018	False	False
1510249049357791234	This is #Bucha. The outskirt of #Kyiv. Russians were killing people with their hands tied behind their backs and left the bodies near the road. I am shaking.   #StopPutinNOW https://t.co/ffzUV8d5xo	Sat Apr 02 13:33:27 +0000 2022	24796.0	11559.0	en	1168793622248067072	Kira Rudik	kiraincongress	180689.0	141.0	122.0	1446.0	631.0	Member of Ukrainian Parliament, Leader of Political party Golos, former CEO of Ring Ukraine. #politics #Ukraine #IT #FemaleLeadership #animalwelfare	Kyiv, Ukraine	Tue Sep 03 07:51:48 +0000 2019	False	False
