id,tweet_link,tweet_link_decision,text,created_at,favorite_count,retweet_count,lang,user_id,user_name,user_screen_name,twitter_profile_link,twitter_profile_link_decision,botometer_score,botometer_calculation_date,user_followers_count,user_friends_count,user_favourites_count,user_listed_count,user_statuses_count,user_description,user_location,user_created_at,user_verified,user_protected,manual_bot_check,threshold_date,account_age
1503896737227980804,https://twitter.com/Songo5E/status/1503896737227980804,,"""Le sniper canadien Wali surnommé """"le plus grand sniper du monde """" qui avait promis éliminer 50 à 60 militaires Russes par jour, a été tué par un sniper des Forces Spéciales Russes, après 20 minutes seulement d'action sur le terrain à #Marioupol en Ukraine. #UkraineRussie #wali https://t.co/xLPBHbceT8""",Wed Mar 16 00:51:37 +0000 2022,117,54,fr,1480026491647897600,Songo,Songo5E,https://twitter.com/Songo5E,,0.4,,85,79,386,0,91,"Activiste politique , analyste , panafricain, amoureux de la littérature , de la culture bantou & de la science .  Instagram 👉🏿 @iam_songo",,2022-01-09 04:00:10+00:00,False,False,,2022-02-24 00:00:00+00:00,45
1506077036649263104,https://twitter.com/5thSu/status/1506077036649263104,suspended account,Meanwhile Western and European values of #Ukrainian people !!! Punishment of Children and Women for stealing food is now common in #Ukraine by Azov battalion !!! https://t.co/gX2cKI923P,Tue Mar 22 01:15:21 +0000 2022,114,69,en,1253688657925378050,Su-57 5th Gen Fighter,5thSu,https://twitter.com/5thSu,account suspended,,,6818,284,55681,77,44307,"Jai Shri Krishna, i Love #Putin.  RTs and news i post are not my views.. i just copy paste news from different Defense sites and forums..",Sochi,2020-04-24 14:14:19+00:00,False,False,,2022-02-24 00:00:00+00:00,670
1506048703299215364,https://twitter.com/que_putada_/status/1506048703299215364,,Luego que no hay nazis en Ucrania xd https://t.co/eS6HPO2pY7,Mon Mar 21 23:22:46 +0000 2022,50,16,es,1351503232825221127,⚜️Abraham⚜️,que_putada_,https://twitter.com/que_putada_,,0.4,,199,225,35620,0,12140,Enfadao 17😺🍀,República Pirata🏴‍☠️,2021-01-19 12:14:25+00:00,False,False,,2022-02-24 00:00:00+00:00,400
1505846525146062852,https://twitter.com/KyivPost/status/1505846525146062852,,"On March 20, #RussianMilitaries attacked the Podilsky district, #Kyiv. As a result of the shooting, a mall and automobiles at the parking lot got burnt. The information about murdered and injured people is found out. #WARINUKRAINE #WarCrimes #Kyivunderattack https://t.co/qnhMDLNruJ",Mon Mar 21 09:59:23 +0000 2022,240,122,en,14106476,KyivPost,KyivPost,https://twitter.com/KyivPost,,0.0,,370179,1573,2852,5629,56389,The award-winning Kyiv Post is the top international source of English-language news about Ukraine since 1995.,"#Kyiv, #Ukraine",2008-03-09 08:15:00+00:00,True,False,,2022-02-24 00:00:00+00:00,5099
1497827641172410368,https://twitter.com/NowImNothing_/status/1497827641172410368,,#Ukraine army cats are trained to spot and direct the location of  #Russiansniper laser dots. This is Mikael “The panther of   Kharkiv” who single handed exposed the location of 4 Snipers which ended in their deaths. #RussiaUkraineWar #invasionofUkraine #Putin #VolodymyrZelensky https://t.co/E4OUoKIqkr,Sun Feb 27 06:55:12 +0000 2022,5047,1196,en,79019935,R. Mônzon 🇺🇦🌻11:11,NowImNothing_,https://twitter.com/NowImNothing_,,0.6,,433,1351,12035,27,9465,"Punch Nazis & commies💥↙️↙️↙️, Neil Gaiman,🇯🇵日本, DNC, 🐱🐶 rescue, TNR INFJ 🦖שלום حب🇵🇸🇮🇱NASA NIИ 🇺🇸chapin 🇬🇹 PBS📺 🌈♻️.🖕🏽fk Putin",United States,2009-10-01 22:21:51+00:00,False,False,,2022-02-24 00:00:00+00:00,4528
1501201567478865922,https://twitter.com/CaoYi_MFA/status/1501201567478865922,,"""Chinese Foreign Ministry: """"The US has 336 labs in 30 countries under its control, including 26 in Ukraine alone. It should give a full account of its biological military activities at home and abroad and subject itself to multilateral verification."""" https://t.co/SP4lBq83Um""",Tue Mar 08 14:21:59 +0000 2022,1937,1149,en,995265275481284608,曹 毅 CAO Yi أبو وسيم,CaoYi_MFA,https://twitter.com/CaoYi_MFA,,0.7,,98124,5863,66932,283,82788,"Consul, Embassy of #China in #Lebanon. Chinese diplomat. Past postings: @MFA_China; @ChinaIraq. RTs≠endorsement.  قنصل سفارة #الصين في لبنان","Beirut, Lebanon",2018-05-12 11:31:47+00:00,True,False,,2022-02-24 00:00:00+00:00,1383
1505964908516712459,https://twitter.com/GloryToTheCPSU/status/1505964908516712459,,This is what StandWithUkraine means: https://t.co/0wwYNRPPvH,Mon Mar 21 17:49:48 +0000 2022,6826,2099,en,1363250767864422404,слава КПСС,GloryToTheCPSU,https://twitter.com/GloryToTheCPSU,,0.7,,1038,412,5219,6,3257,Yankee Go Home / 美国人回家 / أميركا، عودي من حيث جئتِ 🔞Minors & 🚫American Paperwork Holders DNI  #NotoNATO #FreePalestine #FreeKorea,Chongqing,2021-02-20 22:14:52+00:00,False,False,,2022-02-24 00:00:00+00:00,368
1505654899777937413,https://twitter.com/KevinRothrock/status/1505654899777937413,,"I don’t know who took footage of Lukashenko explaining to Putin Ukraine’s “plan to attack Belarus” and then spliced him into what looks like a porno, and I’m not totally sure what it means, but I’m very here for it. https://t.co/a699UoAzKS",Sun Mar 20 21:17:56 +0000 2022,9861,1734,en,117856715,Kevin Rothrock,KevinRothrock,https://twitter.com/KevinRothrock,,0.1,,104279,701,22182,3180,18676,I monitor the Russian media. Day job: very famous & serious @meduza_en managing editor. Hear me @TheRussiaGuy. Send complaints to kevin@meduza.io. Father of 4.,"New Haven, CT",2010-02-26 21:07:56+00:00,True,False,,2022-02-24 00:00:00+00:00,4380
1501123496797167617,https://twitter.com/WFPChief/status/1501123496797167617,,"The bullets and bombs in #Ukraine could take the global hunger crisis to catastrophic levels. Supply chains and food prices will be dramatically impacted. @WFP's operational costs alone will rise by $60-75 million per month.  Simply put, higher costs = less food and more hunger. https://t.co/XBHmPFKpAb",Tue Mar 08 09:11:45 +0000 2022,172,115,en,849183802777882624,David Beasley,WFPChief,https://twitter.com/WFPChief,,0.1,,86167,532,3863,429,2926,"The official account of the Executive Director for the UN World Food Programme @WFP, David Beasley. Working to achieve a world with #ZeroHunger.","Rome, Italy",2017-04-04 08:56:10+00:00,True,False,,2022-02-24 00:00:00+00:00,1786
1505141259882704897,https://twitter.com/mod_russia/status/1505141259882704897,,▫️Destruction of a weapons depot of the Armed Forces of Ukraine by high-precision missile weapons strike. We can see the exact hit of an underground hangar with weapons and ammunition. https://t.co/sKTF46Tdb0,Sat Mar 19 11:16:55 +0000 2022,1184,364,en,2742078001,Минобороны России,mod_russia,https://twitter.com/mod_russia,,0.0,,325603,223,2910,2292,46761,"Министерство обороны Российской Федерации   Telegram: http://t.me/mod_russia, http://t.me/mod_russia_en Rutube: http://rutube.ru/channel/24675435/",Москва,2014-08-18 13:14:39+00:00,True,False,,2022-02-24 00:00:00+00:00,2746
1507153390362632192,https://twitter.com/JESUSESA/status/1507153390362632192,deleted post,"Los Rusos destruyendo sede del Ministerio de Justicia de Ucrania con 2 Misiles primeros al frente, 2 atrás y 2 de último.  Avisaron antes a los Ucranianos y notificaron a la prensa con la fecha y hora exacta del ataque. Usando *Misiles Hipersonicos* (Indetectables)  #24Mar https://t.co/YBQxMTRs9v",Fri Mar 25 00:32:24 +0000 2022,46,118,es,110574103,★𝐉𝐎𝐓𝐀★ οƒιϲιαℓ ★ 𝟛𝟛K 🌐,JESUSESA,https://twitter.com/JESUSESA,,2.0,,32889,36111,91020,92,113540,★ 𝒫𝓇𝓸𝒻𝓮𝓈𝓈𝒾𝓸𝓃𝒶𝓁 ★ Photography ★ Astronomy ★ ™TEAMJυՆɿ૯੮ค #∆C∆ • ASTROPHOTOGR∆PHY ● #TeamJOT∆ ☆ @MarketingDiJeOs ☆ 𝑪𝑶𝑴𝑴𝑼𝑵𝑰𝑻𝒀 𝑴𝑨𝑵𝑨𝑮𝑬𝑹 ☆,#𝓥𝓮𝓷𝓮𝔃𝓾𝓮𝓵𝓪 ★★★★★★★,2010-02-02 01:19:21+00:00,False,False,,2022-02-24 00:00:00+00:00,4404
1502526143806726145,https://twitter.com/DefenceU/status/1502526143806726145,,#ifwefallyoufall ❗️ @NATO close the sky over Ukraine! https://t.co/kRWIQlU9Pn,Sat Mar 12 06:05:22 +0000 2022,16625,6414,en,630995607,Defence of Ukraine,DefenceU,https://twitter.com/DefenceU,,0.0,,842511,94,182,6420,10936,Офіційна сторінка Міністерства оборони України 🇺🇦  Official page of the Ministry of Defense of Ukraine,Україна,2012-07-09 08:39:09+00:00,True,False,,2022-02-24 00:00:00+00:00,3516
1501185437901082629,https://twitter.com/MFA_China/status/1501185437901082629,,"The US has 336 labs in 30 countries under its control, including 26 in Ukraine alone. It should give a full account of its biological military activities at home and abroad and subject itself to multilateral verification. https://t.co/vEiytBRKuo",Tue Mar 08 13:17:53 +0000 2022,7249,4322,en,1183694592433983489,Spokesperson发言人办公室,MFA_China,https://twitter.com/MFA_China,,0.1,,438099,191,220,1592,5617,Follow us to know more about China's Diplomacy.  YouTube http://t.cn/A67zK9yN  Facebook http://t.cn/A67zKuDi  Instagram http://t.cn/A62t2uG3,中国，北京 Beijing PRC,2019-10-14 10:42:48+00:00,True,False,,2022-02-24 00:00:00+00:00,863
1502030843174428680,https://twitter.com/digitaljonah/status/1502030843174428680,deleted post,"""This is my fuck you to the @israel_mid_ru and @RussianEmbassyC lies suggesting this was the maternity hospital in the photo they posted.  I located the building 10.34km away  47° 6'3.93""""N  37°40'17.54""""E.  Fuck your lies and get out of Ukraine!  #SlavaUkraini https://t.co/aLJGyWlU0C""",Thu Mar 10 21:17:14 +0000 2022,1166,316,en,213482579,Justin H,digitaljonah,https://twitter.com/digitaljonah,Doesn't exist,,,206,162,3400,6,1271,he/him,Canada,2010-11-09 01:20:10+00:00,False,False,,2022-02-24 00:00:00+00:00,4124
1507722793022070786,https://twitter.com/paolomossetti/status/1507722793022070786,,"Il video pazzesco di un giovane Zelensky che scherza su Putin nel programma umoristico KVN (una specie di Giochi senza frontiere della comicità dei Paesi ex Urss), con Putin nel pubblico, che sorride e batte le mani.",Sat Mar 26 14:15:00 +0000 2022,360,91,it,261174847,Paolo Mossetti,paolomossetti,https://twitter.com/paolomossetti,,0.1,,2903,1115,4188,43,21024,"Economic anthropologist and writer.✍️Esquire, Le Grand Continent, Wired. Author of MIL MÁSCARAS (Akal, 2021) 🎭",Lviv 🇺🇦,2011-03-05 11:55:09+00:00,False,False,,2022-02-24 00:00:00+00:00,4008
1500449420734865409,https://twitter.com/RemyBuisine/status/1500449420734865409,,« STOP PUTIN’S WAR »  Actions des @Femen_France sous la Tour Eiffel à Paris contre Vladimir Poutine et la guerre en Ukraine.   #UkraineUnderAttaсk #StopPutinNOW https://t.co/8l8bXbDqeQ,Sun Mar 06 12:33:13 +0000 2022,17068,5706,fr,1643934410,Remy Buisine,RemyBuisine,https://twitter.com/RemyBuisine,,0.0,,157644,3999,27376,1038,8333,Journaliste @Brutofficiel en immersion en direct au cœur de l’actualité.📱 Instagram / Tiktok : RemyBuisine,Paris,2013-08-04 00:10:14+00:00,True,False,,2022-02-24 00:00:00+00:00,3125
1507411655390642177,https://twitter.com/KyivIndependent/status/1507411655390642177,,"⚡️In apparent gaffe, Biden tells US troops in Poland they will see the bravery of Ukrainians “when you are there.”  Biden made the remark as he met the U.S. Air Force’s 82nd Airborne Division. Previously, Biden repeatedly said that the U.S. will not deploy any troops to Ukraine.",Fri Mar 25 17:38:39 +0000 2022,19095,2428,en,1462548977367359490,The Kyiv Independent,KyivIndependent,https://twitter.com/KyivIndependent,,0.1,,2022354,19,133,14303,2595,Independent English-language journalism in Ukraine.  Become our patron: https://t.co/4OIXdyilwG  Donate: https://t.co/SoNr2TVrxO,Kyiv,2021-11-21 22:30:41+00:00,True,False,,2022-02-24 00:00:00+00:00,94
1498094460580016128,https://twitter.com/mkainerugaba/status/1498094460580016128,,The majority of mankind (that are non-white) support Russia's stand in Ukraine.Putin is absolutely right! When the USSR parked nuclear armed missiles in Cuba in 1962 the West was ready to blow up the world over it. Now when NATO does the same they expect Russia to do differently?,Mon Feb 28 00:35:27 +0000 2022,4603,1003,en,2723451553,Muhoozi Kainerugaba,mkainerugaba,https://twitter.com/mkainerugaba,,0.0,,540078,970,717,149,7166,"Official Twitter account of Lt. Gen. Muhoozi Kainerugaba, the SPA/SO & Commander of Land Forces (UPDF). Tweets by Gen. Muhoozi will be signed off with 'MK'.",,2014-08-11 07:44:30+00:00,True,False,,2022-02-24 00:00:00+00:00,2753
1498353033830445060,https://twitter.com/kinete21/status/1498353033830445060,,"Pongámosle cara a estos desalmados que han votado en contra del plan de ayuda financiera a Ucrania. Lo más granado de PODEMOS, PdCat y cómo no, BILDU. Acompañadme...",Mon Feb 28 17:42:55 +0000 2022,453,345,es,377933581,kinete21,kinete21,https://twitter.com/kinete21,,0.2,,1455,1063,23636,6,44483,Trabajador Social y Sociólogo. Ahora Técnico en Turismo Accesible.,"Sevilla, España",2011-09-22 11:02:56+00:00,False,False,,2022-02-24 00:00:00+00:00,3807
1504453338317959169,https://twitter.com/gjfpopken/status/1504453338317959169,,Dead Russian soldiers smoking a sigaret… don’t  believe everything you see… so called ‘killed Russian soldiers’… there is mediacensorship in the West for a reason. We are at a propaganda war #Ukraine #Belarus #Biden https://t.co/91m58QiPLc,Thu Mar 17 13:43:21 +0000 2022,557,287,en,1901687191,Gabrielle Popken,gjfpopken,https://twitter.com/gjfpopken,,0.1,,2523,552,2518,132,3775,Werkt als adviseur in het Europees parlement. Voormalig kamerlid en senator. Vecht voor onze vrijheid.,"Den Haag, Nederland",2013-09-24 20:24:22+00:00,False,False,,2022-02-24 00:00:00+00:00,3074
1506936472989048833,https://twitter.com/alexcapron/status/1506936472989048833,,"""Voici un extrait de l'interview que j'ai pu avoir avec #Wali il y a maintenant 2 jours... Extrait diffusé hier dans @InfoIntoxF24 sur @France24_fr où il réagit à l'annonce de sa """"mort"""" sur les réseaux sociaux et sur sa supposée présence à #Marioupol #Ukraine 6/7 https://t.co/k8o3C6aDVn""",Thu Mar 24 10:10:27 +0000 2022,94,18,fr,419402280,Alexandre Capron,alexcapron,https://twitter.com/alexcapron,,1.0,,9767,4463,2258,256,9233,"Journaliste/Présentateur les @Observateurs @France24 spécialité Afrique subsaharienne, chasseur d'#intox #verification pour @InfoIntoxF24 / acapron@france24.com",,2011-11-23 09:29:03+00:00,True,False,,2022-02-24 00:00:00+00:00,3745
1497895698662109188,https://twitter.com/PabVis/status/1497895698662109188,,"Hay informaciones que hablan de que Polonia no deja entrar a gente no blanca desde #Ucrania. Eso NO es verdad. La frontera está abierta para todos! En la foto con gente de #Nigeria, en otra más estudiantes africanos y gente de #Bangladesh. Todos han salido de Ucrania. https://t.co/Mx2eZOuQLj",Sun Feb 27 11:25:38 +0000 2022,2066,847,es,309341660,Pablo González,PabVis,https://twitter.com/PabVis,,3.3,,39759,3,6940,672,18630,Periodista / Journalist - Politólogo / Political Scientist Siguiendo por listas privadas - Following by private lists,,2011-06-01 23:02:16+00:00,False,False,,2022-02-24 00:00:00+00:00,3920
1506626665572614149,https://twitter.com/IAPonomarenko/status/1506626665572614149,,The Retroville Mall in Kyiv.  It was recently targeted by a Russian missile. The blast took off window glasses in buildings 100-200 meters away. https://t.co/8db7TJbql2,Wed Mar 23 13:39:23 +0000 2022,4702,1261,en,262219168,Illia Ponomarenko 🇺🇦,IAPonomarenko,https://twitter.com/IAPonomarenko,,0.0,,1120869,1336,22660,12199,14271,"Defense reporter with The Kyiv Independent. War, weapons, beer & heavy metal. A village guy from Donbas in a crusade for something better.","Kyiv, Ukraine",2011-03-07 16:23:56+00:00,True,False,,2022-02-24 00:00:00+00:00,4006
1493377406811643904,https://twitter.com/KorsunskySergiy/status/1493377406811643904,,We know what we are fighting for. How about Russia? 私たちは何のために戦っているのかを知っています。ロシアはどうですか？ https://t.co/8FEInU3bWn,Tue Feb 15 00:11:34 +0000 2022,12852,3258,ja,1316632272007651329,セルギー・コルスンスキー駐日ウクライナ特命全権大使,KorsunskySergiy,https://twitter.com/KorsunskySergiy,,0.5,,41449,219,12971,701,11375,,"Minato-ku, Tokyo",2020-10-15 06:49:36+00:00,False,False,,2022-02-24 00:00:00+00:00,496
1501263943809089536,https://twitter.com/antonioguterres/status/1501263943809089536,,"The war in Ukraine not only has a dramatic impact on the lives of civilians but also has global repercussions.  Developing countries already in dire situations can simply not afford skyrocketing prices of food, fuel and other essential goods.",Tue Mar 08 18:29:50 +0000 2022,3912,1135,en,811229675758505984,António Guterres,antonioguterres,https://twitter.com/antonioguterres,,0.0,,1664407,222,41,4627,3574,"Secretary-General of the @UN.  We will never, ever give up making this world better for everyone, everywhere.",,2016-12-20 15:20:01+00:00,True,False,,2022-02-24 00:00:00+00:00,1891
1506677998224871450,https://twitter.com/alexcapron/status/1506677998224871450,,"J'ai parlé hier avec #Wali, ce sniper canadien qui s'est rendu en #Ukraine et qui a été présenté comme mort dans plusieurs publications sur les réseaux sociaux Comme vous le voyez, il n'est pas mort, mais surtout, intéressant pourquoi il pense être la cible des #intox 1/5 https://t.co/GIUTW6hv0T",Wed Mar 23 17:03:22 +0000 2022,797,235,fr,419402280,Alexandre Capron,alexcapron,https://twitter.com/alexcapron,,1.0,,9772,4469,2264,256,9239,"Journaliste/Présentateur les @Observateurs @France24 spécialité Afrique subsaharienne, chasseur d'#intox #verification pour @InfoIntoxF24 / acapron@france24.com",,2011-11-23 09:29:03+00:00,True,False,,2022-02-24 00:00:00+00:00,3745
1506246327163891715,https://twitter.com/Ash_Stewart_/status/1506246327163891715,,"#Breaking: An infamous Canadian sniper, known as Wali, rumoured to have been killed by Russians in Ukraine, is alive and well and resting in the Kyiv region before heading back to the front lines  Says he was simply in black-out mode  Spoke to him moments ago. Story coming soon https://t.co/a3QXepiYyK",Tue Mar 22 12:28:03 +0000 2022,27061,4682,en,519321215,Ashleigh Stewart,Ash_Stewart_,https://twitter.com/Ash_Stewart_,,0.3,,39177,985,9674,313,16845,"🥝Journalist @globalnews. Toronto via Dubai, Christchurch, Tokyo & Jakarta. 早稲田大学.",Canada,2012-03-09 08:59:27+00:00,True,False,,2022-02-24 00:00:00+00:00,3638
1509223304984506371,https://twitter.com/NikkiFried/status/1509223304984506371,,"Reminder: Ron DeSantis is choosing to keep $300,000,000 of Florida’s pension invested in Russia, hoping the country rebounds.  He’s betting our pension on Russia.",Wed Mar 30 17:37:30 +0000 2022,16952,5778,en,37190669,Nikki Fried,NikkiFried,https://twitter.com/NikkiFried,,0.1,,278309,2031,9498,925,8114,Florida Agriculture Commissioner. Only statewide elected Democrat since 2012. Running for governor to bring #SomethingNew to Florida.,Donate 👉,2009-05-02 12:52:12+00:00,True,False,,2022-02-24 00:00:00+00:00,4680
1508424057770889222,https://twitter.com/YourAnonNews/status/1508424057770889222,,Leaked document from Russia with order to film propaganda videos in order to discredit the attitude of Ukrainian forces to POWs https://t.co/OofICo21QQ,Mon Mar 28 12:41:35 +0000 2022,52050,17367,en,279390084,Anonymous,YourAnonNews,https://twitter.com/YourAnonNews,,0.1,,8022759,831,20505,16797,189383,"We are Anonymous, we are legion, we do not forgive, we do not forget. Expect us.   Prepared to go forward w/it. Here live. Not a cat.  #Anonymous #HackThePlanet",The Interwebs,2011-04-09 05:10:37+00:00,False,False,,2022-02-24 00:00:00+00:00,3973
1505229695931064327,https://twitter.com/Maxar/status/1505229695931064327,,"New #satellite imagery from this morning, March 19, 2022, of #Mariupol, #Ukraine, showing the aftermath of the airstrike on the Mariupol Drama Theater. https://t.co/hgPOa9ABBE",Sat Mar 19 17:08:19 +0000 2022,467,268,en,17027323,Maxar Technologies,Maxar,https://twitter.com/Maxar,,0.1,,95660,871,7270,1618,10453,Maxar combines Space Infrastructure and Earth Intelligence capabilities to bring innovative solutions to commercial and government missions.,"Westminster, Colorado, USA",2008-10-28 19:49:49+00:00,False,False,,2022-02-24 00:00:00+00:00,4866
1509853673278562304,https://twitter.com/EmbajadaRusaES/status/1509853673278562304,,🔴 #Aljazeera en directo desde un hospital al que “están trayendo gente herida de #Irpin”. La cámara captura como una serie de soldados de las FFAA de #Ucrania bajan de una ambulancia. Uno de ellos levanta las manos en señal de triunfo.   ☝🏻 El vehículo con la #CruzRoja. https://t.co/lrGo7D5rbR,Fri Apr 01 11:22:22 +0000 2022,64,48,es,343933160,Rusia en España,EmbajadaRusaES,https://twitter.com/EmbajadaRusaES,,0.1,,29136,716,7826,325,13185,Cuenta oficial de la Embajada de la Federación de Rusia en el Reino de España 🇷🇺🇪🇸,Madrid,2011-07-28 09:13:00+00:00,True,False,,2022-02-24 00:00:00+00:00,3863
1509871449661755437,https://twitter.com/policia/status/1509871449661755437,,"🚩Detenido en #Madrid un hombre por trata de seres humanos y sustracción de menores procedentes de #Ucrania   Se hacía pasar por familiar de dos chicas de 15 y 16 años, procedentes de #Jerson, a las que pretendía trasladar hasta #Málaga   https://t.co/YDKjCIXScu  #SomosTuPolicía",Fri Apr 01 12:33:00 +0000 2022,478,125,es,23791197,Policía Nacional,policia,https://twitter.com/policia,,3.0,,3654970,0,33435,7933,41472,"En caso de urgencia, llámanos: 091 https://t.co/hl2HN4MJZQ https://t.co/lzQmnWHTOW https://t.co/Yf06hsh8ui https://t.co/XN9qbC0d3d",España,2009-03-11 17:02:34+00:00,True,False,,2022-02-24 00:00:00+00:00,4732
1510973047225917444,https://twitter.com/unherd/status/1510973047225917444,,Pornhub has a new category: “Ukrainian girls and war rape videos”' | @bindelj reports on the exploitation of women in Ukraine https://t.co/9egaCmKIWH,Mon Apr 04 13:30:21 +0000 2022,850,450,en,844169711072002048,UnHerd,unherd,https://twitter.com/unherd,,0.0,,85706,116,561,717,44007,"Challenging the herd with new and bold thinking in philosophy, politics and culture.","London, United Kingdom",2017-03-21 12:51:57+00:00,True,False,,2022-02-24 00:00:00+00:00,1800
1509883954509328394,https://twitter.com/Sanitariottoker/status/1509883954509328394,suspended account,"Con más de 30 millones de teléfonos móviles en Ucrania, y con un 90% de ciudadanos que tienen acceso a internet, y no hay ningún vídeo casero de la guerra, como tampoco la había de la gente  desplomándose en plena plandemia ... otra estafa.",Fri Apr 01 13:22:41 +0000 2022,4394,1682,es,1507271042447912960,Esteban Gómez,Sanitariottoker,https://twitter.com/Sanitariottoker,Doesn't exist,,,2438,62,85,2,316,"Sanitario coreógrafo de bailes Tik Toks  en la mayor estafa sanitaria del Siglo, mientras cerrabas tu negocio, nosotros bailábamos y nos aburríamos.",,2022-03-25 08:20:10+00:00,False,False,,2022-02-24 00:00:00+00:00,-30
1508586929226502144,https://twitter.com/CharlieCrist/status/1508586929226502144,,"Instead of divesting our state pension from Russia, the DeSantis Administration will continue to support Putin’s war with Florida taxpayer dollars.   Why is the plight of Ukrainians fighting for their lives and their democracy not compelling enough for him to act?",Mon Mar 28 23:28:46 +0000 2022,393,171,en,38970940,Charlie Crist,CharlieCrist,https://twitter.com/CharlieCrist,,0.0,,95505,484,530,1231,5255,"Former Governor, proud @FloridaState alum, serving the Sunshine State in Congress. Running for Governor to build a Florida for all.   Text CHARLIE to 54238 📱","St. Petersburg, Florida",2009-05-10 01:42:17+00:00,True,False,,2022-02-24 00:00:00+00:00,4672
1510661555393904643,https://twitter.com/Kees71234/status/1510661555393904643,deleted post,"🇺🇦 Meer bewijs dat het bloedbad van Bucha een hoax is!!   Onderstaande video is van 1 april 2022. De burgemeester van Bucha, Anatoliy Fedoruk, bevestigt hierin dat Bucha bevrijd is. Geen woord over doden en wreedheden van het Russische leger.",Sun Apr 03 16:52:36 +0000 2022,761,426,nl,826525977228541953,Kees71,Kees71234,https://twitter.com/Kees71234,,1.3,,22157,3584,32948,162,35831,Het establishment(inclusief Poetin) gebruikt de oorlog in de Oekraïne om bewust een enorme wereldwijde crisis te creëren!   Telegram: https://t.me/Kees71234,"Zuid-Holland, Nederland",2017-01-31 20:22:03+00:00,False,False,,2022-02-24 00:00:00+00:00,1849
1506275327911378953,https://twitter.com/AshleyBurkeCBC/status/1506275327911378953,,"""Former Canadian Armed Forces sniper """"Wali"""" says he was the last to learn of his own death in Ukraine. Spoke to him this am. He returned from battling Russian forces on the frontlines in the Kyiv region &amp; learned about a Russian disinformation campaign declaring he was killed. https://t.co/XTIbgemPGT""",Tue Mar 22 14:23:18 +0000 2022,3388,1057,en,16854142,Ashley Burke,AshleyBurkeCBC,https://twitter.com/AshleyBurkeCBC,,1.2,,16556,1668,1071,428,7377,"Senior Reporter, CBC’s Parliamentary Bureau. DM me for Signal #. Email: ashley.burke@cbc.ca, ashleyburkecbc@protonmail.com, http://cbc.ca/securedrop/","Ottawa, Ontario",2008-10-19 18:28:05+00:00,True,False,,2022-02-24 00:00:00+00:00,4875
1509555260783738889,https://twitter.com/brechtcastel/status/1509555260783738889,,"@romeanews @zminaUkraine At the pillories for looters - or in this case, alleged thieves - the hands and faces are more often coloured green.   This is zelyonka, an antiseptic dye that can be removed from the skin only with great difficulty. 20/...  https://t.co/kkJVzPLZXt",Thu Mar 31 15:36:35 +0000 2022,291,24,en,931972285149405186,Brecht Castel,brechtcastel,https://twitter.com/brechtcastel,,0.3,,11474,3996,7107,183,7154,📰 Journalist/factchecker @Knack 😍 #OSINT | 🎥 #HowToOSINT🧐 on YouTube: http://tinyurl.com/brechtcastel | 🎙️ Kerekewere   Tips? ➡️  DM,"Brussels, Belgium",2017-11-18 19:48:02+00:00,False,False,,2022-02-24 00:00:00+00:00,1558
1510640764958777350,https://twitter.com/EmbajadaRusaES/status/1510640764958777350,,"""‼️ Las fotos y videos de la ciudad ucraniana de #Bucha con """"evidencia de crímenes"""" de los militares rusos son otra falsificación del régimen de #Kiev para los medios occidentales, anunció este domingo el Ministerio de Defensa de #Rusia.  @MAECgob @desdelamoncloa @Defensagob https://t.co/eG7T1rDJ2g""",Sun Apr 03 15:29:59 +0000 2022,748,519,es,343933160,Rusia en España,EmbajadaRusaES,https://twitter.com/EmbajadaRusaES,,0.1,,29688,715,7832,334,13194,Cuenta oficial de la Embajada de la Federación de Rusia en el Reino de España 🇷🇺🇪🇸,Madrid,2011-07-28 09:13:00+00:00,True,False,,2022-02-24 00:00:00+00:00,3863
1510924491412721666,https://twitter.com/BenDoBrown/status/1510924491412721666,,"These claims that footage of bodies seen in Ukraine's Bucha are staged are just ridiculous. There are numerous alternative angles that show they have not moved, and are quite real. Source 1: https://t.co/3fERuLxcpF Source 2: https://t.co/j0pzRwTeNn https://t.co/AVB2MXVVsl",Mon Apr 04 10:17:25 +0000 2022,425,138,en,915895342532583424,Benjamin Strick,BenDoBrown,https://twitter.com/BenDoBrown,,1.2,,43228,1448,19578,1092,5387,Digital Investigator | Investigations Director @Cen4infoRes & @MyanmarWitness | Prev #BBCAfricaEye | Contrib @Bellingcat | Open source for good.,London,2017-10-05 11:04:00+00:00,True,False,,2022-02-24 00:00:00+00:00,1602
1511146289379131399,https://twitter.com/WalshFreedom/status/1511146289379131399,,I tweeted this out this morning. I was predicting what @TuckerCarlson would say “tonight.” Here’s what’s funny: So many people read this tweet &amp; believed Tucker had already said it. Which is understandable becuz it’s EXACTLY the kind of thing Putin-lover Tucker would &amp; has said.,Tue Apr 05 00:58:45 +0000 2022,1283,191,en,236487888,Joe Walsh,WalshFreedom,https://twitter.com/WalshFreedom,,0.0,,397530,26469,11495,3156,103007,"""Host, """"White Flag with Joe Walsh."""" Former Candidate for President. Former Congressman. Author, """"F*ck Silence."""" Patriot, Husband, Father, Brother, Son. #BeBrave""",,2011-01-10 18:11:53+00:00,True,False,,2022-02-24 00:00:00+00:00,4062
